> -L"渤海湾盆地-1"
112.793879715	35.1941838402
112.947441242	35.1518621079
113.150362414	35.1281503954
113.349456639	35.0252394971
113.614591497	34.9731051451
113.895681071	34.9396578707
114.276786674	34.9944414553
114.558602158	35.005186268
114.8811041	35.0334164925
115.09392037	34.9731137434
115.321422985	34.8987309136
115.649656353	34.7867894793
116.197710647	34.7552419461
116.722058551	34.7287205859
117.037861466	34.6852014121
116.921017069	34.8229767247
116.809327861	34.9274162495
116.720318033	35.0173856881
116.65359379	35.0864221677
116.60671719	35.2067802973
116.67017939	35.301762067
116.74332685	35.4158634812
116.908071052	35.5643610058
116.964733419	35.6661422408
116.963637809	35.7513720591
116.894964157	35.8009037549
116.834256063	35.8499641201
116.756331685	35.8867805053
116.647560745	35.839970405
116.473109095	35.7767178266
116.329321691	35.7968754513
116.227120423	35.8345275661
116.134732271	35.8978261062
116.06867747	35.9925932252
116.072824226	36.051347997
116.143003319	36.1266794778
116.255189527	36.2196394244
116.391486368	36.3048679586
116.493189841	36.3589466044
116.538785517	36.4223180223
116.653059215	36.5281987035
116.717841143	36.6234585331
116.813824525	36.697497626
116.890989173	36.7395753933
117.072550106	36.7562183684
117.329122087	36.7819687276
117.443483819	36.7756705573
117.552315853	36.7102819289
117.668481261	36.7234226883
117.752050191	36.7383598308
117.825900174	36.6548677625
117.897478897	36.6309238597
117.957383014	36.6538198041
118.004348733	36.7104692789
118.004925743	36.7962902781
118.0213033	36.8746673284
118.090401062	36.9036475913
118.20546548	36.8968103349
118.326370033	36.7902950635
118.421024294	36.6721346988
118.491553435	36.5620383485
118.550137297	36.4924243672
118.62182084	36.4681071628
118.711094388	36.528408443
118.79544564	36.5427911707
118.87916782	36.550576062
118.984832909	36.603198679
119.135580727	36.6130670351
119.302422193	36.6151128867
119.38336122	36.6626532184
119.432113409	36.7190239126
119.483347444	36.8615508037
119.524136293	36.9850407505
119.544280399	37.076827476
119.568604466	37.1350899452
> -L"渤海湾盆地-2"
112.778757975	35.1897173843
113.025118196	35.2251162116
113.161785834	35.2771171665
113.344349642	35.4072545317
113.538676529	35.5413393801
113.642322483	35.548512489
113.743981765	35.501214792
113.784319938	35.4456310357
113.888106635	35.4477811961
113.974633235	35.4750722821
114.026083963	35.5330522
114.111881114	35.6692230443
114.161111388	35.8112459977
114.159580278	35.9102770785
114.090419429	36.0014587892
114.026960094	36.0924846294
113.987819308	36.1778013777
114.002753048	36.2367642395
114.073456071	36.3089799281
114.213120772	36.4037883726
114.278332645	36.4810254508
114.351029038	36.582795436
114.368129537	36.6814532757
114.36671997	36.7807573737
114.351974025	36.8606904837
114.362178132	36.9448582883
114.398390293	37.0531317621
114.422270294	37.1619105121
114.42540058	37.2265722092
114.434266883	37.2811403011
