> -L"reverse_fault"
106.877091829	34.6750738798
106.862996802	34.8124099969
106.823255551	34.9673064305
106.802873047	35.0775983575
106.780791206	35.3482613728
106.780524511	35.5624181664
106.799962035	35.6666924612
106.861128367	35.9072283988
106.953380536	36.1959632888
107.047524525	36.6128075724
107.074653948	36.8493193348
107.062681536	36.990165625
> -L"reverse_fault"
106.54219906	37.6441842793
106.753007	38.4430306559
106.900938963	38.8729627687
107.042095916	39.186600265
107.103546198	39.3477503498
