> -L"fault1"
118.645926006	35.1893340809
118.834050919	35.2824059941
119.429088953	35.8145375123
119.606775969	35.9371374565
119.703834466	35.9762512275
119.99124027	36.0985982881
120.273245416	36.3039955234
120.530270037	36.5648927579
120.91483983	36.9909035941
121.112774213	37.2048601336
121.447925262	37.4557492819
> -L"fault4"
118.695785907	32.2692990764
118.381358631	32.0978636509
117.891598396	31.750393055
117.207469569	31.2133916465
116.89428992	30.9488051891
116.499715326	30.4849380957
116.348269317	30.3405508061
115.872861854	30.0122280602
> -L"fault5-1"
117.169328598	31.199984617
116.922180662	31.1533049357
116.647923222	31.1581254792
116.500761022	31.1875517989
116.291027813	31.2829086333
116.072633986	31.4501691249
115.592182394	31.496396585
115.271649566	31.583974593
115.150825323	31.6457298894
115.027575965	31.6877778833
114.743494074	31.7166896284
114.457641392	31.8173228709
114.395666422	31.8331989414
114.212017954	31.8617525825
114.037371026	31.9118870785
113.926225999	31.930649935
113.83181822	32.0147138406
113.627213626	32.233245937
113.392388515	32.367246262
113.035966567	32.5277342382
112.719186289	32.7424002394
112.221639946	33.0192092214
112.096123042	33.1308873603
111.932533898	33.2239271933
111.807708206	33.2497227447
111.554850821	33.3537414436
111.16961712	33.4561338056
110.745117554	33.565338754
110.267188781	33.693188207
110.142902656	33.7131693072
109.984924651	33.7622580832
109.749422413	33.8300257775
109.347838359	33.8510310766
109.037930677	33.8221700725
108.774671522	33.7639391017
108.453453948	33.8116804797
108.245758871	33.8259513361
107.871707248	33.8040277997
107.63342616	33.8032836336
107.395998279	33.8756815933
107.021275816	34.0026463788
106.397224883	33.9493542236
> -L"fault6-1"
115.441345987	29.99533345
115.035892536	30.4106771204
114.658247087	30.5479728481
114.263692101	30.6548560458
114.034208924	30.7596855336
113.393399731	31.2724788534
113.108739643	31.479031116
112.798394674	31.671641549
112.110983034	31.9415186084
111.782732151	32.0654025491
111.523955259	32.1903272995
111.410740887	32.242013739
111.307946079	32.3873375781
111.197463123	32.4656538986
110.896598323	32.6043752586
110.604165908	32.6609108118
110.294799256	32.7361889958
110.177016624	32.7804267799
109.883628304	32.9206904865
109.639669039	33.0173612969
109.259545485	33.1524368563
109.008149933	33.2508411857
108.879604933	33.3209703792
108.567406743	33.3306063625
> -L"fault"
108.323283907	33.3556582883
108.162427941	33.3547789944
107.988548224	33.3745193903
107.617004465	33.3748381049
107.320650844	33.3335388687
106.860925255	33.2372935008
106.414724066	33.1390478957
> -L"fault9-2"
121.497532943	42.6960460344
121.412027147	42.5824716193
121.23717059	42.4449987528
121.128720293	42.3439029159
120.964378053	42.2253751802
120.736955817	42.0735126987
120.619691059	41.986421631
120.329322639	41.7846077998
120.115889188	41.6375509754
> -L"fault9-4"
119.466556354	42.3243057031
119.444168136	42.1588412576
119.366219611	41.9395069134
119.316479142	41.7603627425
119.240407598	41.5180201804
> -L"fault9-6"
118.457310434	42.4052399985
118.175203284	42.2361205484
118.070058093	42.1816087454
117.947869091	42.1315025177
117.671318271	42.0337151077
117.264427522	41.8659918961
117.02357744	41.748362367
116.799847511	41.6193660472
116.714531744	41.5563471997
116.603234487	41.452617226
116.447352358	41.3742395597
116.202721146	41.1445301499
115.891154119	40.9717777755
> -L"fault9-7-2"
107.087631243	42.1268493332
106.987492036	42.0901785409
106.843239445	42.0555913015
106.690944842	42.0414061115
106.47235618	42.0146346833
106.353417778	42.0082653733
106.196047055	41.9646362972
106.030748217	41.9022664103
105.86284442	41.8334287733
105.703624972	41.7520127675
105.506097981	41.6554620835
105.270472523	41.5398064623
104.983543817	41.489886297
104.646129864	41.4268379243
104.134775463	41.3629402136
102.834166011	41.162553521
102.259030289	41.0675483605
101.710670932	40.9310546892
101.259042043	40.8223712343
100.706145792	40.6664664094
100.002357671	40.4686908554
> -L"fault10-1"
116.36297126	42.1301830075
116.053247964	41.5723674907
115.94458706	41.395891991
115.932099656	41.0813648886
115.889711818	40.9614187811
115.76013723	40.7064542166
115.559346031	40.4329545936
115.452855346	40.1568591111
115.364217021	39.9762010448
115.199492786	39.7980244015
115.040723881	39.6030184482
114.680857262	39.1439098321
114.621139212	39.0529177059
> -L"fault10-2"
115.812013398	40.8236459259
115.62464897	40.858246253
115.344500212	40.9270755333
115.180109094	40.9558975164
114.890613142	40.984235291
114.774986362	40.9666754821
114.498225249	40.8854444471
114.391463146	40.8757947058
114.186381849	40.8074356891
113.867938149	40.6817845165
113.762972062	40.656796776
113.61280832	40.6364273692
113.406844552	40.5828360769
113.167720748	40.5682398432
112.824942851	40.4832906538
