> -L"nor_fault"
111.290374598	36.4392360259
111.195586897	36.3027904692
111.008873879	36.1055643444
110.664509329	35.8839236064
110.476592713	35.740257202
110.288457641	35.5879058627
110.052051764	35.4556479048
109.857508287	35.365371578
109.529636265	35.2530400342
108.983272997	35.0764019587
108.139287928	34.8018566032
107.892427051	34.729629891
107.677699361	34.6402780832
107.57707772	34.5969511138
107.397588966	34.4961145471
107.327195303	34.4597638824
107.174246061	34.3515114737
106.949648859	34.2266027137
106.695464977	34.0710763938
106.508888579	33.9629602665
> -L"nor_fault_blind"
105.301202268	37.5437082335
105.496893695	37.5035692689
105.580478532	37.4388404323
105.674513325	37.3213660042
105.784284826	37.1491709081
105.897162948	37.0046444653
105.965148916	36.803945641
106.013798113	36.6052852304
106.089147829	36.2104790869
106.119126966	35.9389574759
106.15418485	35.6347036553
106.155976462	35.5614931059
> -L"nor_fault_blind"
106.175089181	35.9804824833
106.233663926	36.4858239428
106.252597129	36.6835291499
106.267914068	37.0578613595
105.971087395	37.5266487964
105.855661687	37.6660865343
105.797789409	38.01270636
105.833998836	38.1300239985
105.894308494	38.218272321
105.991245459	38.3927857742
106.053230747	38.6228672367
106.136743661	38.7851262212
106.288705364	38.9622861753
106.357395547	39.0220877828
106.503923325	39.0788341972
106.778009781	39.1768808074
